antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule_str
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.02846678874646246,0.10737472948227068,0.021308473447644416,0.7485380116959065,6.971267963189629,1.0,0.018251859706764063,3.5497423548495757,0.8816518698594928,0.186046511627907,0.7182894136996103,0.47349381204950364,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI → JUMBO BAG RED RETROSPOT"
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.05049664280561567,0.06431385605682259,0.022584762221852284,0.4472527472527473,6.954220671476928,1.0,0.019337128405099133,1.692792029797796,0.9017371327581135,0.24488567990373045,0.40925997854594703,0.39920877224587326,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG PINK POLKADOT,JUMBO  BAG BAROQUE BLACK WHITE → JUMBO BAG PINK POLKADOT
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.06431385605682259,0.05049664280561567,0.022584762221852284,0.3511647972389992,6.954220671476928,1.0,0.019337128405099133,1.4633967965269834,0.9150530232845498,0.24488567990373045,0.3166583373878794,0.39920877224587326,JUMBO BAG PINK POLKADOT,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG PINK POLKADOT → JUMBO  BAG BAROQUE BLACK WHITE
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.06431385605682259,0.06270462238499529,0.0280228622163032,0.4357204486626402,6.94877717287561,1.0,0.0239900861581372,1.6610479245501384,0.9149326331043732,0.2830717488789238,0.39797041059436616,0.4413115517649484,JUMBO BAG PINK POLKADOT,JUMBO STORAGE BAG SUKI,JUMBO BAG PINK POLKADOT → JUMBO STORAGE BAG SUKI
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.06270462238499529,0.06431385605682259,0.0280228622163032,0.44690265486725655,6.948777172875609,1.0,0.0239900861581372,1.6917205482492645,0.9133617938195454,0.2830717488789238,0.40888582275903396,0.4413115517649484,JUMBO STORAGE BAG SUKI,JUMBO BAG PINK POLKADOT,JUMBO STORAGE BAG SUKI → JUMBO BAG PINK POLKADOT
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.04522501525997447,0.06431385605682259,0.020198657122246267,0.4466257668711656,6.944471910945018,1.0,0.017290062000648664,1.690874073866274,0.89654691757156,0.2260869565217391,0.40858990302367904,0.3803448075080591,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG PINK POLKADOT,JUMBO BAG PINK VINTAGE PAISLEY → JUMBO BAG PINK POLKADOT
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.06431385605682259,0.04522501525997447,0.020198657122246267,0.31406384814495253,6.944471910945018,1.0,0.017290062000648664,1.391929820520364,0.9148372828689517,0.2260869565217391,0.28157297497501976,0.3803448075080591,JUMBO BAG PINK POLKADOT,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG PINK POLKADOT → JUMBO BAG PINK VINTAGE PAISLEY
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.05759946728816381,0.06747683258420731,0.02680206425836524,0.4653179190751445,6.895965641162155,1.0,0.022915434647222285,1.7440703563560231,0.9072444750194111,0.2727272727272727,0.42662863550450336,0.4312609332217828,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG  BLACK SKULL.,LUNCH BAG SPACEBOY DESIGN  → LUNCH BAG  BLACK SKULL.
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.06747683258420731,0.05759946728816381,0.02680206425836524,0.3972039473684211,6.895965641162155,1.0,0.022915434647222285,1.5633820569953516,0.9168540862394918,0.2727272727272727,0.360361086705901,0.4312609332217828,LUNCH BAG  BLACK SKULL.,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG  BLACK SKULL. → LUNCH BAG SPACEBOY DESIGN 
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.05665612341157539,0.05582376116752678,0.021641418345263858,0.3819784524975514,6.842578223119656,1.0,0.018478660443258153,1.5277399997590413,0.9051378582202112,0.23824068417837507,0.3454383598271157,0.3848262043799884,LUNCH BAG SUKI DESIGN ,LUNCH BAG PINK POLKADOT,LUNCH BAG SUKI DESIGN  → LUNCH BAG PINK POLKADOT
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.05582376116752678,0.05665612341157539,0.021641418345263858,0.3876739562624254,6.842578223119655,1.0,0.018478660443258153,1.5405908114414855,0.9043399112397056,0.23824068417837507,0.3508983744591276,0.3848262043799884,LUNCH BAG PINK POLKADOT,LUNCH BAG SUKI DESIGN ,LUNCH BAG PINK POLKADOT → LUNCH BAG SUKI DESIGN 
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.05582376116752678,0.05759946728816381,0.02186338161034349,0.39165009940357853,6.799543777795654,1.0,0.01864796270507226,1.549109372398868,0.9033602778080255,0.2387878787878788,0.35446778786739025,0.38561310365169293,LUNCH BAG PINK POLKADOT,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG PINK POLKADOT → LUNCH BAG SPACEBOY DESIGN 
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.05759946728816381,0.05582376116752678,0.02186338161034349,0.37957610789980734,6.7995437777956536,1.0,0.01864796270507226,1.5218244346399181,0.9050624228289204,0.2387878787878788,0.34289397828165896,0.38561310365169293,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG PINK POLKADOT,LUNCH BAG SPACEBOY DESIGN  → LUNCH BAG PINK POLKADOT
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.048277010154819375,0.07724321624771101,0.025303812219077744,0.5241379310344828,6.785552913198574,1.0,0.02157474068389609,1.9391265745519117,0.8958784051259863,0.25249169435215946,0.4843039061382172,0.42586206896551726,LUNCH BAG WOODLAND,LUNCH BAG RED RETROSPOT,LUNCH BAG WOODLAND → LUNCH BAG RED RETROSPOT
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.07724321624771101,0.048277010154819375,0.025303812219077744,0.3275862068965517,6.785552913198574,1.0,0.02157474068389609,1.415382907974884,0.9240008735531775,0.25249169435215946,0.29347740857575405,0.42586206896551726,LUNCH BAG RED RETROSPOT,LUNCH BAG WOODLAND,LUNCH BAG RED RETROSPOT → LUNCH BAG WOODLAND
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.07724321624771101,0.05665612341157539,0.028633261195272184,0.3706896551724138,6.542799486642575,1.0,0.024256960002834865,1.4990121874555788,0.9180753153289225,0.27200843437005795,0.33289401622718057,0.43803826539227936,LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN ,LUNCH BAG RED RETROSPOT → LUNCH BAG SUKI DESIGN 
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05665612341157539,0.07724321624771101,0.028633261195272184,0.5053868756121449,6.542799486642574,1.0,0.024256960002834865,1.8656132202199742,0.8980396716826267,0.27200843437005795,0.46398321519071883,0.43803826539227936,LUNCH BAG SUKI DESIGN ,LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN  → LUNCH BAG RED RETROSPOT
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.049109372398867986,0.06270462238499529,0.020032184673436548,0.40790960451977404,6.505255737213139,1.0,0.01695280002160142,1.583027498452823,0.8899847335055906,0.21825876662636035,0.36829903398560465,0.3636893155342233,JUMBO BAG APPLES,JUMBO STORAGE BAG SUKI,JUMBO BAG APPLES → JUMBO STORAGE BAG SUKI
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG APPLES'}),0.06270462238499529,0.049109372398867986,0.020032184673436548,0.31946902654867254,6.505255737213139,1.0,0.01695280002160142,1.3972775152006232,0.9028937536766207,0.21825876662636035,0.2843225564562108,0.3636893155342233,JUMBO STORAGE BAG SUKI,JUMBO BAG APPLES,JUMBO STORAGE BAG SUKI → JUMBO BAG APPLES
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.06747683258420731,0.07724321624771101,0.03368292547583375,0.4991776315789474,6.462413863997278,1.0,0.02847079790482123,1.8424831675579365,0.9064215119941063,0.3033483258370815,0.4572542004139883,0.467620424984876,LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT,LUNCH BAG  BLACK SKULL. → LUNCH BAG RED RETROSPOT
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.07724321624771101,0.06747683258420731,0.03368292547583375,0.4360632183908046,6.462413863997278,1.0,0.02847079790482123,1.6535952217105523,0.9160150044537226,0.3033483258370815,0.3952570817388093,0.467620424984876,LUNCH BAG RED RETROSPOT,LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT → LUNCH BAG  BLACK SKULL.
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.06747683258420731,0.05077409688696521,0.02202985405915321,0.3264802631578948,6.430055543572046,1.0,0.01860377882389714,1.4093512798357148,0.9055864535938613,0.22895040369088815,0.2904536900718124,0.3801800222893299,LUNCH BAG  BLACK SKULL.,LUNCH BAG APPLE DESIGN,LUNCH BAG  BLACK SKULL. → LUNCH BAG APPLE DESIGN
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.05077409688696521,0.06747683258420731,0.02202985405915321,0.43387978142076505,6.4300555435720455,1.0,0.01860377882389714,1.647217564064576,0.8896516048547198,0.22895040369088815,0.39291565254291033,0.3801800222893299,LUNCH BAG APPLE DESIGN,LUNCH BAG  BLACK SKULL.,LUNCH BAG APPLE DESIGN → LUNCH BAG  BLACK SKULL.
frozenset({'DOTCOM POSTAGE'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03917651628655457,0.10737472948227068,0.026913045890905055,0.6869688385269122,6.397863276017304,1.0,0.022706478052578485,2.8515540316086736,0.8780986630387216,0.22495361781076068,0.6493140270479599,0.4688074166794768,DOTCOM POSTAGE,JUMBO BAG RED RETROSPOT,DOTCOM POSTAGE → JUMBO BAG RED RETROSPOT
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.06431385605682259,0.10737472948227068,0.04356029077187725,0.6773080241587576,6.307890389335902,1.0,0.03665460787581423,2.766183659171252,0.8993062454529728,0.33997401472498917,0.6384911042748335,0.5414963893403607,JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT,JUMBO BAG PINK POLKADOT → JUMBO BAG RED RETROSPOT
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.10737472948227068,0.06431385605682259,0.04356029077187725,0.4056847545219638,6.307890389335902,1.0,0.03665460787581423,1.5743936422000417,0.9426894138274291,0.33997401472498917,0.3648348334266581,0.5414963893403607,JUMBO BAG RED RETROSPOT,JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT → JUMBO BAG PINK POLKADOT
frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.035236668331391156,0.10737472948227068,0.023750069363520337,0.674015748031496,6.2772288347677465,1.0,0.019966541633580717,2.7382466027959325,0.8713992405534154,0.19981325863678806,0.6348027971699359,0.447602189261226,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG RED RETROSPOT,JUMBO BAG SCANDINAVIAN BLUE PAISLEY → JUMBO BAG RED RETROSPOT
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.07724321624771101,0.05759946728816381,0.027800898951223573,0.3599137931034483,6.248561142116803,1.0,0.02335173084373098,1.472302515751825,0.9102757861509526,0.25972006220839816,0.32079176032015794,0.42128637632051025,LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG RED RETROSPOT → LUNCH BAG SPACEBOY DESIGN 
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05759946728816381,0.07724321624771101,0.027800898951223573,0.48265895953757226,6.248561142116802,1.0,0.02335173084373098,1.7836527775323576,0.8913016574164866,0.25972006220839816,0.4393527638358644,0.42128637632051025,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN  → LUNCH BAG RED RETROSPOT
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.062871094833805,0.06431385605682259,0.02519283058653793,0.40070609002647845,6.230478385131293,1.0,0.021149348043261754,1.5613142873160828,0.8958198559256424,0.24700761697497284,0.35951396325270835,0.3962115437190201,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG PINK POLKADOT,JUMBO SHOPPER VINTAGE RED PAISLEY → JUMBO BAG PINK POLKADOT
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.06431385605682259,0.062871094833805,0.02519283058653793,0.39171699741156174,6.230478385131293,1.0,0.021149348043261754,1.540613334876057,0.8972011461791156,0.24700761697497284,0.3509078641848505,0.3962115437190201,JUMBO BAG PINK POLKADOT,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG PINK POLKADOT → JUMBO SHOPPER VINTAGE RED PAISLEY
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05909771932745131,0.07724321624771101,0.02824482548138283,0.4779342723004695,6.187394770924397,1.0,0.023679927567625977,1.7675107458564527,0.8910394915581806,0.2612936344969199,0.4342325768913801,0.42179759592034965,LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT,LUNCH BAG CARS BLUE → LUNCH BAG RED RETROSPOT
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.07724321624771101,0.05909771932745131,0.02824482548138283,0.36566091954022983,6.187394770924396,1.0,0.023679927567625977,1.4832796995426814,0.9085612856371705,0.2612936344969199,0.3258183198298232,0.42179759592034965,LUNCH BAG RED RETROSPOT,LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT → LUNCH BAG CARS BLUE
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05077409688696521,0.07724321624771101,0.02391654181233006,0.47103825136612026,6.098118051629923,1.0,0.019994587266707976,1.7444678866391414,0.8807334260539511,0.2297441364605544,0.4267592956803688,0.39033234407386475,LUNCH BAG APPLE DESIGN,LUNCH BAG RED RETROSPOT,LUNCH BAG APPLE DESIGN → LUNCH BAG RED RETROSPOT
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.07724321624771101,0.05077409688696521,0.02391654181233006,0.30962643678160917,6.098118051629922,1.0,0.019994587266707976,1.3749453248005665,0.9059971126392979,0.2297441364605544,0.27269835246354374,0.39033234407386475,LUNCH BAG RED RETROSPOT,LUNCH BAG APPLE DESIGN,LUNCH BAG RED RETROSPOT → LUNCH BAG APPLE DESIGN
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04378225403695688,0.10737472948227068,0.028633261195272184,0.6539923954372624,6.090747782002535,1.0,0.023932153511929885,2.579785122485306,0.8740860027855153,0.23369565217391305,0.6123708167459223,0.4603295310519645,JUMBO BAG STRAWBERRY,JUMBO BAG RED RETROSPOT,JUMBO BAG STRAWBERRY → JUMBO BAG RED RETROSPOT
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04078574995838189,0.10737472948227068,0.026302646911936074,0.6448979591836734,6.006049675684227,1.0,0.021923288043423285,2.513714842262571,0.8689416473710341,0.2158469945355191,0.6021824022410157,0.44492959974687546,JUMBO BAG WOODLAND ANIMALS,JUMBO BAG RED RETROSPOT,JUMBO BAG WOODLAND ANIMALS → JUMBO BAG RED RETROSPOT
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03451528771988236,0.10737472948227068,0.021641418345263858,0.6270096463022508,5.839452628430419,1.0,0.01793534866333875,2.393159130439774,0.8583782445498634,0.17997231195200736,0.5821422874557293,0.414280016949575,JUMBO BAG SPACEBOY DESIGN,JUMBO BAG RED RETROSPOT,JUMBO BAG SPACEBOY DESIGN → JUMBO BAG RED RETROSPOT
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.05049664280561567,0.10737472948227068,0.03162976527384718,0.6263736263736264,5.833529261436238,1.0,0.026207701912831345,2.3890852828562754,0.8726427136744908,0.2505494505494505,0.5814297600944375,0.4604736348922396,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG RED RETROSPOT,JUMBO  BAG BAROQUE BLACK WHITE → JUMBO BAG RED RETROSPOT
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.06270462238499529,0.10737472948227068,0.03873258975639532,0.6176991150442478,5.752741990807436,1.0,0.031999697890518514,2.3348762863079493,0.8814402271500106,0.2948880439374736,0.5717117836760157,0.48921131462806705,JUMBO STORAGE BAG SUKI,JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SUKI → JUMBO BAG RED RETROSPOT
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.10737472948227068,0.06270462238499529,0.03873258975639532,0.3607235142118863,5.752741990807436,1.0,0.031999697890518514,1.4661815324858805,0.9255505953494237,0.2948880439374736,0.31795621630527515,0.48921131462806705,JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SUKI,JUMBO BAG RED RETROSPOT → JUMBO STORAGE BAG SUKI
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.034237833638532826,0.10737472948227068,0.020531602019865713,0.59967585089141,5.58488811830186,1.0,0.016855323894869264,2.2297562425483357,0.8500492275773821,0.1695692025664528,0.5515204842045318,0.39544516058782386,JUMBO BAG OWLS,JUMBO BAG RED RETROSPOT,JUMBO BAG OWLS → JUMBO BAG RED RETROSPOT
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04522501525997447,0.10737472948227068,0.027079518339714777,0.5987730061349693,5.576479764112808,1.0,0.022223494560343456,2.2247388240732398,0.8595484943300373,0.21573828470380194,0.5505090354070796,0.4254846942819549,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT,JUMBO BAG PINK VINTAGE PAISLEY → JUMBO BAG RED RETROSPOT
frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03906553465401476,0.11997114477553965,0.025969702014316632,0.6647727272727274,5.541105142544783,1.0,0.021282965100605965,2.625170822364493,0.8528475303898299,0.19516263552960803,0.6190724079817026,0.440619481120175,RED HANGING HEART T-LIGHT HOLDER,WHITE HANGING HEART T-LIGHT HOLDER,RED HANGING HEART T-LIGHT HOLDER → WHITE HANGING HEART T-LIGHT HOLDER
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03795571832861661,0.10737472948227068,0.02247378058931247,0.5921052631578948,5.514381884944921,1.0,0.018398295601472,2.1883716309466914,0.8509546057564746,0.18292682926829268,0.5430392233848329,0.4007037943696451,JUMBO STORAGE BAG SKULLS,JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SKULLS → JUMBO BAG RED RETROSPOT
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.062871094833805,0.10737472948227068,0.03645746628932912,0.5798764342453664,5.4004926209487065,1.0,0.02970669948929512,2.1246731754129993,0.8694979980921852,0.2725010369141435,0.5293393771935688,0.4597056589831483,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG RED RETROSPOT,JUMBO SHOPPER VINTAGE RED PAISLEY → JUMBO BAG RED RETROSPOT
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.10737472948227068,0.062871094833805,0.03645746628932912,0.33953488372093027,5.4004926209487065,1.0,0.02970669948929512,1.418892356413605,0.9128485758908879,0.2725010369141435,0.29522490167781174,0.4597056589831483,JUMBO BAG RED RETROSPOT,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG RED RETROSPOT → JUMBO SHOPPER VINTAGE RED PAISLEY
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.049109372398867986,0.10737472948227068,0.028189334665112923,0.5740112994350283,5.345869574738318,1.0,0.022916229088740383,2.0954200647432106,0.8549244993272901,0.21972318339100344,0.5227687198258514,0.4182717995883152,JUMBO BAG APPLES,JUMBO BAG RED RETROSPOT,JUMBO BAG APPLES → JUMBO BAG RED RETROSPOT
frozenset({'RECYCLING BAG RETROSPOT '}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.039398479551634204,0.10737472948227068,0.022307308140502746,0.5661971830985916,5.273095316082542,1.0,0.01807690705663325,2.0576751365830774,0.8435944016271252,0.1792242532322782,0.5140146361195896,0.38697456054154383,RECYCLING BAG RETROSPOT ,JUMBO BAG RED RETROSPOT,RECYCLING BAG RETROSPOT  → JUMBO BAG RED RETROSPOT
frozenset({'RECIPE BOX PANTRY YELLOW DESIGN'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),0.056989068309194826,0.068864102990955,0.020531602019865713,0.36027263875365145,5.231646432699076,1.0,0.01660710095046275,1.4555198877142912,0.8577372299921434,0.19494204425711276,0.31296026358638573,0.3292096473381473,RECIPE BOX PANTRY YELLOW DESIGN,SET OF 3 CAKE TINS PANTRY DESIGN ,RECIPE BOX PANTRY YELLOW DESIGN → SET OF 3 CAKE TINS PANTRY DESIGN 
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.05171744076355363,0.09350202541479385,0.02519283058653793,0.4871244635193133,5.2097744552412735,1.0,0.020357145125876042,1.7674814065134146,0.8521227169601592,0.2098936662043458,0.43422318542369887,0.3782803326498644,GREEN REGENCY TEACUP AND SAUCER,REGENCY CAKESTAND 3 TIER,GREEN REGENCY TEACUP AND SAUCER → REGENCY CAKESTAND 3 TIER
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.050108207091726316,0.07724321624771101,0.020032184673436548,0.39977851605758585,5.175580918012755,1.0,0.016161665597265246,1.537360471823463,0.8493440835471824,0.18665977249224405,0.34953446616596034,0.32955879825867795,RED RETROSPOT CHARLOTTE BAG,LUNCH BAG RED RETROSPOT,RED RETROSPOT CHARLOTTE BAG → LUNCH BAG RED RETROSPOT
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.05304922035403141,0.09350202541479385,0.02519283058653793,0.47489539748953974,5.078985138373291,1.0,0.020232621036760285,1.7263188519989188,0.848101389994979,0.20759030635573844,0.4207327349509669,0.3721657996349776,ROSES REGENCY TEACUP AND SAUCER ,REGENCY CAKESTAND 3 TIER,ROSES REGENCY TEACUP AND SAUCER  → REGENCY CAKESTAND 3 TIER
frozenset({'SPOTTY BUNTING'}),frozenset({'PARTY BUNTING'}),0.05771044892070362,0.08839687031796238,0.025081848953998113,0.4346153846153846,4.916637693756337,1.0,0.019980425884763283,1.612359276988638,0.845397224279296,0.2072443833104081,0.3797908355340788,0.3591783765512579,SPOTTY BUNTING,PARTY BUNTING,SPOTTY BUNTING → PARTY BUNTING
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.045280506076244384,0.10737472948227068,0.02241828977304256,0.49509803921568624,4.6109363125095,1.0,0.017556307682285506,1.7679180115108426,0.8202663858364913,0.1721346399659139,0.43436290965472346,0.35194178446572427,JUMBO BAG VINTAGE LEAF,JUMBO BAG RED RETROSPOT,JUMBO BAG VINTAGE LEAF → JUMBO BAG RED RETROSPOT
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.047056212196881414,0.10737472948227068,0.02202985405915321,0.46816037735849064,4.360061064794501,1.0,0.016977206004052742,1.6783730141885467,0.8086997616931622,0.16638725901089688,0.4041848912332065,0.3366641680074107,JUMBO BAG ALPHABET,JUMBO BAG RED RETROSPOT,JUMBO BAG ALPHABET → JUMBO BAG RED RETROSPOT
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.050108207091726316,0.10737472948227068,0.021363964263914324,0.42635658914728686,3.9707349317949645,1.0,0.01598360908259861,1.5560629715782042,0.7876238727973743,0.15695067264573992,0.35735248620062515,0.31266149870801035,RED RETROSPOT CHARLOTTE BAG,JUMBO BAG RED RETROSPOT,RED RETROSPOT CHARLOTTE BAG → JUMBO BAG RED RETROSPOT
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.07724321624771101,0.10737472948227068,0.02946562343932079,0.3814655172413793,3.5526563753007214,1.0,0.02117165399038229,1.4431293572133321,0.7786672456021797,0.18991416309012876,0.3070614252273341,0.32794206094627104,LUNCH BAG RED RETROSPOT,JUMBO BAG RED RETROSPOT,LUNCH BAG RED RETROSPOT → JUMBO BAG RED RETROSPOT
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05970811830642029,0.11997114477553965,0.02241828977304256,0.3754646840148699,3.1296249170360637,1.0,0.015255038467427963,1.4090938217582134,0.7236826190733561,0.1425546930134086,0.2903240475838306,0.28116434940798996,WOODEN PICTURE FRAME WHITE FINISH,WHITE HANGING HEART T-LIGHT HOLDER,WOODEN PICTURE FRAME WHITE FINISH → WHITE HANGING HEART T-LIGHT HOLDER
